id_apto,cc_postulado,fecha,ocupacion,interes,estado
7954794,1690332771,2022-11-15,Estudiante,Habitación,pendiente
7952756,1676891363,2023-02-24,Colaborador,Apartamento completo,pendiente
7903272,1799817048,2022-11-01,Estudiante,Habitación,pendiente
7431625,1465934148,2023-01-05,Otra,Habitación,pendiente
7943595,1344661293,2022-12-18,Docente,Apartamento completo,pendiente
7893419,1577477366,2022-11-16,Estudiante,Apartamento completo,pendiente
7204750,1558328133,2023-01-27,Docente,Apartamento completo,pendiente
3890289,1292850413,2022-12-29,Colaborador,Habitación,pendiente
7947154,1183144484,2022-12-08,Colaborador,Habitación,pendiente
7865877,1771030303,2023-01-24,Colaborador,Habitación,pendiente
7637973,1104788309,2022-11-16,Colaborador,Apartamento completo,pendiente
7080248,1273087801,2023-03-10,Estudiante,Habitación,pendiente
5436378,1026908717,2023-01-19,Estudiante,Habitación,pendiente
3595534,1426912437,2022-11-29,Colaborador,Habitación,pendiente
7933311,1481454610,2022-12-14,Estudiante,Habitación,pendiente
7803573,1925165241,2023-02-25,Colaborador,Apartamento completo,pendiente
7965858,1905090455,2023-02-05,Docente,Habitación,pendiente
7692317,1279734504,2023-02-07,Otra,Habitación,pendiente
7950961,1838490246,2022-11-23,Docente,Habitación,pendiente
7969281,1625534822,2022-12-28,Estudiante,Habitación,pendiente
7431625,1119531301,2022-12-28,Colaborador,Habitación,pendiente
7787299,1586074319,2023-03-05,Colaborador,Habitación,pendiente
7943353,1031456742,2023-01-18,Estudiante,Habitación,pendiente
3890289,1641020952,2023-01-17,Otra,Habitación,pendiente
7962377,1877833833,2023-02-10,Otra,Apartamento completo,pendiente
10001842,1497796219,2022-11-29,Docente,Habitación,pendiente
7754034,1195716654,2022-12-03,Otra,Apartamento completo,pendiente
7143068,1416495124,2022-11-11,Colaborador,Apartamento completo,pendiente
7940584,1239311849,2023-01-04,Docente,Habitación,pendiente
6977709,1608055957,2023-01-14,Otra,Apartamento completo,pendiente
7966101,1611247203,2023-01-02,Colaborador,Apartamento completo,pendiente
7946556,1172561087,2022-12-30,Otra,Apartamento completo,pendiente
7947691,1573690548,2023-02-13,Docente,Habitación,pendiente
7958115,1737405177,2023-03-08,Docente,Habitación,pendiente
7958464,1123216803,2023-03-14,Estudiante,Apartamento completo,pendiente
7632739,1800235246,2023-02-27,Docente,Habitación,pendiente
7242760,1619877874,2023-01-17,Otra,Habitación,pendiente
7951700,1515835108,2023-01-21,Colaborador,Habitación,pendiente
7966101,1984324110,2022-12-11,Docente,Apartamento completo,pendiente
7934804,1469552708,2023-01-23,Docente,Habitación,pendiente
7963204,1874414057,2022-11-15,Estudiante,Habitación,pendiente
7965794,1825895952,2023-03-12,Docente,Habitación,pendiente
7966101,1079505393,2023-02-08,Otra,Apartamento completo,pendiente
7966165,1906627851,2022-12-20,Colaborador,Habitación,pendiente
7492943,1126527210,2022-11-16,Estudiante,Apartamento completo,pendiente
7282995,1720336214,2023-03-07,Otra,Habitación,pendiente
7859625,1876467958,2023-03-11,Colaborador,Apartamento completo,pendiente
7973644,1162515400,2022-11-14,Estudiante,Habitación,pendiente
7959167,1439292399,2023-01-29,Estudiante,Habitación,pendiente
7946427,1976732709,2023-01-20,Colaborador,Apartamento completo,pendiente
7969080,1656411818,2023-01-03,Docente,Habitación,pendiente
7659798,1142341799,2022-12-31,Colaborador,Habitación,pendiente
7918540,1113792084,2022-11-17,Otra,Habitación,pendiente
7883023,1624289213,2023-01-20,Otra,Habitación,pendiente
6263626,1906006588,2023-01-30,Otra,Apartamento completo,pendiente
7932419,1273429132,2023-03-02,Otra,Habitación,pendiente
7963433,1332409083,2023-02-24,Estudiante,Habitación,pendiente
7956393,1726370602,2022-12-10,Otra,Habitación,pendiente
7963193,1082108096,2023-01-01,Estudiante,Apartamento completo,pendiente
7895244,1672215832,2022-11-07,Otra,Habitación,pendiente
6722717,1609002883,2023-02-22,Colaborador,Habitación,pendiente
7857487,1880195867,2023-01-27,Estudiante,Habitación,pendiente
7080318,1894288001,2023-01-19,Otra,Habitación,pendiente
7893689,1138947494,2022-12-19,Estudiante,Habitación,pendiente
7948711,1008439929,2023-01-27,Otra,Habitación,pendiente
7935394,1292641362,2023-02-18,Estudiante,Apartamento completo,pendiente
7494196,1917191009,2023-03-02,Otra,Habitación,pendiente
10039157,1122699872,2022-12-06,Docente,Habitación,pendiente
7940548,1657755983,2023-03-06,Docente,Habitación,pendiente
7961726,1146177519,2023-01-15,Colaborador,Apartamento completo,pendiente
7856694,1902946656,2023-01-13,Docente,Apartamento completo,pendiente
7972459,1299325611,2022-12-15,Docente,Apartamento completo,pendiente
7918540,1168523703,2022-12-03,Colaborador,Habitación,pendiente
7945122,1198456773,2022-11-10,Estudiante,Apartamento completo,pendiente
7926260,1254366876,2022-12-28,Estudiante,Habitación,pendiente
7842141,1769028032,2023-02-05,Colaborador,Apartamento completo,pendiente
7960328,1630805458,2022-11-22,Estudiante,Apartamento completo,pendiente
7019858,1086578091,2023-02-04,Colaborador,Apartamento completo,pendiente
7272362,1887640341,2022-11-05,Otra,Habitación,pendiente
7970874,1916612096,2022-12-24,Otra,Apartamento completo,pendiente
7942360,1566257915,2022-11-24,Docente,Habitación,pendiente
7794988,1853656639,2023-01-01,Estudiante,Apartamento completo,pendiente
7080973,1395161000,2023-01-16,Docente,Apartamento completo,pendiente
7944439,1230335310,2022-11-20,Estudiante,Apartamento completo,pendiente
7938182,1116382207,2023-02-12,Estudiante,Habitación,pendiente
5875772,1582305791,2023-01-14,Estudiante,Apartamento completo,pendiente
7566737,1554666208,2022-11-17,Otra,Apartamento completo,pendiente
7966113,1968420666,2023-02-02,Docente,Habitación,pendiente
7958114,1503446290,2022-12-09,Docente,Habitación,pendiente
7925518,1276510936,2022-12-26,Estudiante,Habitación,pendiente
7836858,1407671238,2023-01-27,Otra,Habitación,pendiente
7960038,1873670144,2022-11-18,Docente,Habitación,pendiente
7866295,1446819949,2023-02-17,Estudiante,Apartamento completo,pendiente
7965318,1726328008,2022-11-27,Estudiante,Habitación,pendiente
7939537,1914184345,2022-12-24,Docente,Apartamento completo,pendiente
7959308,1947467826,2023-03-02,Docente,Habitación,pendiente
7934140,1755619435,2023-02-10,Colaborador,Habitación,pendiente
7866749,1697610408,2023-02-12,Colaborador,Habitación,pendiente
7941601,1657380195,2023-03-12,Docente,Habitación,pendiente
7945122,1207999940,2023-01-25,Colaborador,Habitación,pendiente
7794911,1510972965,2023-02-15,Colaborador,Habitación,pendiente
7961219,1762016053,2022-11-05,Docente,Apartamento completo,pendiente
7698014,1645716334,2022-11-06,Docente,Habitación,pendiente
7962991,1502357242,2022-12-01,Colaborador,Apartamento completo,pendiente
7966569,1675669204,2023-01-24,Colaborador,Habitación,pendiente
7935892,1995405128,2022-12-26,Estudiante,Habitación,pendiente
7967450,1237906241,2023-01-31,Docente,Apartamento completo,pendiente
7287400,1843539971,2023-02-03,Estudiante,Apartamento completo,pendiente
7894404,1091820209,2022-11-22,Otra,Apartamento completo,pendiente
7959114,1837154987,2022-12-17,Colaborador,Apartamento completo,pendiente
5210744,1337696105,2023-02-17,Docente,Apartamento completo,pendiente
7777300,1140523953,2022-12-12,Docente,Apartamento completo,pendiente
7946427,1420451578,2022-12-11,Estudiante,Apartamento completo,pendiente
7951872,1939946563,2023-01-28,Colaborador,Apartamento completo,pendiente
7893405,1233020293,2022-12-08,Otra,Apartamento completo,pendiente
7934147,1169631207,2023-03-06,Estudiante,Apartamento completo,pendiente
7494196,1373957127,2023-02-13,Docente,Habitación,pendiente
7960922,1608270483,2023-02-06,Docente,Apartamento completo,pendiente
7831439,1563890930,2022-11-10,Otra,Apartamento completo,pendiente
7972945,1802598088,2023-01-25,Otra,Apartamento completo,pendiente
7957911,1551679575,2023-01-16,Estudiante,Habitación,pendiente
7961920,1384359400,2023-01-09,Otra,Apartamento completo,pendiente
7888585,1845285077,2022-11-23,Docente,Habitación,pendiente
5713143,1207493632,2023-03-10,Colaborador,Habitación,pendiente
7968329,1049221071,2022-11-12,Colaborador,Habitación,pendiente
7331886,1883726747,2023-02-19,Docente,Apartamento completo,pendiente
7906191,1708298184,2023-02-16,Estudiante,Habitación,pendiente
7942376,1332952747,2022-12-22,Estudiante,Apartamento completo,pendiente
7087876,1717333790,2023-02-28,Colaborador,Habitación,pendiente
7947608,1214560625,2022-12-13,Otra,Habitación,pendiente
7135136,1757583551,2023-03-06,Otra,Apartamento completo,pendiente
7906700,1655864433,2023-02-14,Estudiante,Habitación,pendiente
7955747,1824289837,2023-02-17,Estudiante,Apartamento completo,pendiente
7972459,1167473344,2023-02-01,Docente,Habitación,pendiente
7627585,1420695181,2023-03-09,Docente,Habitación,pendiente
7371359,1647299259,2022-12-13,Colaborador,Habitación,pendiente
7934147,1613182305,2023-02-27,Colaborador,Apartamento completo,pendiente
6795119,1947332475,2023-02-05,Otra,Apartamento completo,pendiente
7966173,1376352496,2022-11-18,Estudiante,Habitación,pendiente
7751135,1884077761,2022-11-13,Colaborador,Habitación,pendiente
7942365,1449931429,2023-01-31,Docente,Apartamento completo,pendiente
7947659,1904632722,2022-12-17,Docente,Habitación,pendiente
7920371,1066204174,2022-12-30,Otra,Habitación,pendiente
7890684,1641320673,2022-11-23,Estudiante,Habitación,pendiente
7890684,1583619251,2023-01-31,Estudiante,Apartamento completo,pendiente
6795119,1755333600,2023-02-01,Otra,Habitación,pendiente
6558056,1956147311,2023-02-25,Docente,Habitación,pendiente
7928862,1126827179,2022-11-24,Colaborador,Habitación,pendiente
7333911,1998066248,2022-11-27,Otra,Habitación,pendiente
7915228,1218126004,2023-02-23,Colaborador,Habitación,pendiente
7966092,1667819065,2023-01-23,Estudiante,Habitación,pendiente
6562799,1069048861,2023-03-15,Colaborador,Apartamento completo,pendiente
7868076,1460348659,2022-11-02,Otra,Apartamento completo,pendiente
7972254,1134352893,2023-02-11,Estudiante,Habitación,pendiente
5606374,1833477504,2023-03-10,Otra,Apartamento completo,pendiente
7943988,1518027097,2022-12-03,Estudiante,Apartamento completo,pendiente
7913007,1034524702,2022-11-26,Estudiante,Apartamento completo,pendiente
7967054,1548287231,2023-01-01,Estudiante,Apartamento completo,pendiente
7959179,1309099564,2022-12-13,Docente,Habitación,pendiente
7942732,1180365847,2022-12-29,Otra,Habitación,pendiente
7955115,1398859919,2023-01-12,Docente,Apartamento completo,pendiente
7087876,1707375330,2023-02-12,Estudiante,Apartamento completo,pendiente
7668519,1309847917,2022-11-21,Otra,Habitación,pendiente
7960350,1005571725,2022-12-14,Colaborador,Apartamento completo,pendiente
7946916,1670357935,2022-12-25,Otra,Apartamento completo,pendiente
7173724,1103140553,2022-12-19,Docente,Habitación,pendiente
7631429,1031355610,2022-11-08,Docente,Habitación,pendiente
7961677,1461043226,2023-02-10,Estudiante,Apartamento completo,pendiente
7898572,1123647995,2022-12-07,Otra,Habitación,pendiente
7947154,1406633251,2023-02-22,Estudiante,Habitación,pendiente
7019824,1658992536,2023-01-30,Colaborador,Apartamento completo,pendiente
7957885,1154993261,2023-03-03,Otra,Apartamento completo,pendiente
7933480,1739073062,2023-02-10,Docente,Apartamento completo,pendiente
10025907,1718677279,2023-01-05,Docente,Habitación,pendiente
10019413,1279242020,2023-02-13,Otra,Apartamento completo,pendiente
7936297,1334501132,2023-01-28,Docente,Habitación,pendiente
7254613,1890693866,2023-01-06,Colaborador,Apartamento completo,pendiente
7958425,1858562304,2022-12-11,Colaborador,Habitación,pendiente
7936962,1453746739,2023-03-07,Colaborador,Habitación,pendiente
6530018,1685991810,2022-12-14,Docente,Apartamento completo,pendiente
7973518,1087161881,2022-11-18,Otra,Habitación,pendiente
7869162,1843820005,2022-12-26,Otra,Apartamento completo,pendiente
7931432,1536200394,2023-02-22,Estudiante,Apartamento completo,pendiente
7776953,1993403865,2023-03-11,Estudiante,Apartamento completo,pendiente
10039157,1542734952,2022-12-04,Otra,Habitación,pendiente
7866749,1453200307,2022-12-18,Estudiante,Apartamento completo,pendiente
7658467,1717749883,2023-01-28,Otra,Apartamento completo,pendiente
7936927,1003486182,2023-02-28,Colaborador,Habitación,pendiente
7908433,1732116356,2023-02-27,Otra,Apartamento completo,pendiente
7961727,1415821348,2023-02-28,Docente,Habitación,pendiente
7912673,1312247887,2022-11-27,Otra,Habitación,pendiente
7947083,1673287282,2023-01-30,Estudiante,Apartamento completo,pendiente
7890684,1808990605,2023-01-27,Docente,Apartamento completo,pendiente
10038696,1230981823,2023-02-27,Colaborador,Habitación,pendiente
7942365,1526271155,2022-11-28,Colaborador,Apartamento completo,pendiente
7934191,1393215457,2023-01-08,Docente,Apartamento completo,pendiente
7939835,1675912577,2023-02-13,Estudiante,Habitación,pendiente
6750533,1935960534,2023-02-15,Otra,Habitación,pendiente
7963846,1000621106,2022-11-16,Docente,Habitación,pendiente
5060020,1074233534,2023-02-15,Otra,Habitación,pendiente
7961726,1384061033,2023-01-21,Docente,Apartamento completo,pendiente
7352557,1984912649,2023-01-28,Docente,Habitación,pendiente
7935496,1449159557,2022-12-02,Otra,Habitación,pendiente
7224827,1985199664,2023-01-06,Estudiante,Habitación,pendiente
7972580,1455003379,2022-11-23,Estudiante,Apartamento completo,pendiente
6908409,1197429239,2022-12-16,Colaborador,Habitación,pendiente
7962381,1923631141,2022-11-12,Colaborador,Habitación,pendiente
7951872,1224427297,2023-01-14,Docente,Apartamento completo,pendiente
7859625,1148193579,2023-01-24,Docente,Habitación,pendiente
7905563,1054052687,2023-01-28,Otra,Apartamento completo,pendiente
7659798,1192298705,2022-12-02,Docente,Apartamento completo,pendiente
7902141,1016361185,2023-02-17,Colaborador,Habitación,pendiente
7942357,1949893959,2023-02-24,Colaborador,Apartamento completo,pendiente
7966164,1467100619,2022-12-24,Otra,Habitación,pendiente
7632739,1027589570,2022-11-10,Estudiante,Habitación,pendiente
7778442,1805203398,2022-11-26,Docente,Apartamento completo,pendiente
7919797,1270161576,2022-11-20,Colaborador,Habitación,pendiente
7865876,1758693102,2023-03-13,Estudiante,Habitación,pendiente
7902144,1954787151,2023-01-19,Otra,Apartamento completo,pendiente
7645875,1173526057,2023-01-29,Docente,Habitación,pendiente
7717378,1555133885,2022-11-12,Estudiante,Apartamento completo,pendiente
7827956,1003511668,2023-01-04,Estudiante,Habitación,pendiente
7961935,1980096299,2022-12-18,Otra,Apartamento completo,pendiente
7954789,1920181748,2022-12-15,Estudiante,Habitación,pendiente
7961727,1052635596,2023-02-27,Estudiante,Habitación,pendiente
7936746,1961792223,2023-02-23,Otra,Apartamento completo,pendiente
7521214,1131079848,2022-12-06,Otra,Apartamento completo,pendiente
7946427,1650430683,2022-11-20,Otra,Habitación,pendiente
7566737,1004787088,2022-11-13,Otra,Habitación,pendiente
7936937,1610081178,2022-11-25,Estudiante,Apartamento completo,pendiente
7658467,1241123085,2023-01-23,Estudiante,Habitación,pendiente
7960214,1276834823,2023-01-20,Colaborador,Apartamento completo,pendiente
7833621,1218933172,2023-03-08,Docente,Apartamento completo,pendiente
7870042,1885593256,2022-12-30,Colaborador,Habitación,pendiente
6880068,1230380658,2023-01-08,Docente,Habitación,pendiente
7919682,1788443611,2022-12-13,Docente,Apartamento completo,pendiente
7966714,1176635332,2023-01-14,Estudiante,Apartamento completo,pendiente
7969440,1986263057,2023-02-16,Estudiante,Habitación,pendiente
7842141,1691707394,2023-02-20,Estudiante,Habitación,pendiente
7901040,1854313123,2023-02-09,Colaborador,Apartamento completo,pendiente
7890956,1140045444,2023-02-21,Estudiante,Habitación,pendiente
7698637,1733672320,2022-11-24,Estudiante,Habitación,pendiente
6908409,1483482123,2022-11-22,Docente,Apartamento completo,pendiente
6977633,1643314335,2023-02-13,Colaborador,Apartamento completo,pendiente
7970479,1095553678,2022-11-15,Otra,Apartamento completo,pendiente
7755079,1247482971,2023-02-06,Otra,Apartamento completo,pendiente
7893143,1968111868,2023-03-01,Estudiante,Apartamento completo,pendiente
7955333,1955941392,2022-11-05,Otra,Habitación,pendiente
6481718,1231058021,2023-01-29,Otra,Apartamento completo,pendiente
7934140,1697419489,2022-12-07,Colaborador,Apartamento completo,pendiente
7019783,1281830960,2022-12-18,Colaborador,Habitación,pendiente
7422448,1591667990,2023-01-05,Docente,Habitación,pendiente
7973683,1322997238,2023-01-03,Docente,Apartamento completo,pendiente
7789485,1523578337,2023-01-07,Colaborador,Apartamento completo,pendiente
7946427,1321270172,2023-02-12,Colaborador,Apartamento completo,pendiente
7965351,1506767996,2023-01-20,Docente,Habitación,pendiente
7912673,1518737731,2023-02-27,Docente,Apartamento completo,pendiente
7771303,1091705807,2023-01-17,Docente,Apartamento completo,pendiente
7967296,1837707480,2022-12-21,Estudiante,Habitación,pendiente
7901730,1305623424,2023-01-28,Docente,Habitación,pendiente
7833011,1669967906,2023-03-09,Otra,Habitación,pendiente
7021925,1890210691,2023-02-08,Docente,Habitación,pendiente
10018467,1979439275,2022-12-01,Docente,Apartamento completo,pendiente
7718125,1353070176,2023-01-13,Estudiante,Habitación,pendiente
7939254,1823884793,2023-01-31,Docente,Apartamento completo,pendiente
7958103,1527300024,2023-02-04,Estudiante,Habitación,pendiente
7955490,1831219000,2023-02-26,Docente,Habitación,pendiente
7963205,1032468874,2022-12-07,Docente,Apartamento completo,pendiente
7961935,1714890846,2023-01-13,Colaborador,Apartamento completo,pendiente
7969643,1672405614,2023-03-05,Docente,Habitación,pendiente
7728992,1791641836,2023-01-04,Docente,Apartamento completo,pendiente
7933066,1828914552,2023-01-22,Otra,Habitación,pendiente
7965351,1073481714,2022-11-15,Docente,Apartamento completo,pendiente
7621197,1747892120,2023-02-19,Estudiante,Apartamento completo,pendiente
7233111,1999891040,2023-01-12,Estudiante,Apartamento completo,pendiente
7938941,1276503843,2023-01-02,Colaborador,Apartamento completo,pendiente
7954378,1987306043,2022-12-06,Docente,Apartamento completo,pendiente
7966772,1018625868,2022-11-04,Otra,Apartamento completo,pendiente
7484253,1452229888,2022-12-31,Otra,Habitación,pendiente
5598675,1702928912,2023-01-02,Docente,Apartamento completo,pendiente
7951601,1366681723,2023-02-21,Otra,Habitación,pendiente
7920590,1605875993,2022-12-23,Estudiante,Apartamento completo,pendiente
7696403,1858546476,2023-03-15,Estudiante,Habitación,pendiente
10033597,1711369447,2023-03-03,Otra,Habitación,pendiente
7956290,1077311292,2022-11-22,Docente,Apartamento completo,pendiente
10028111,1303829217,2022-11-21,Colaborador,Habitación,pendiente
3890289,1331305265,2022-11-24,Colaborador,Habitación,pendiente
6885945,1779593665,2023-03-09,Colaborador,Apartamento completo,pendiente
7964913,1991752784,2023-01-22,Docente,Habitación,pendiente
7913209,1230390436,2023-01-26,Estudiante,Habitación,pendiente
7973471,1679350832,2022-12-17,Docente,Apartamento completo,pendiente
7953954,1378838189,2023-01-03,Docente,Habitación,pendiente
7937042,1050316592,2022-11-11,Otra,Apartamento completo,pendiente
7955918,1939656096,2023-03-02,Colaborador,Apartamento completo,pendiente
7959408,1662423199,2022-11-26,Docente,Habitación,pendiente
7774653,1721390783,2022-11-06,Estudiante,Apartamento completo,pendiente
7953954,1933945515,2022-12-18,Estudiante,Habitación,pendiente
7842141,1796713978,2023-03-15,Docente,Habitación,pendiente
7856694,1151018302,2023-02-25,Colaborador,Apartamento completo,pendiente
7888585,1141470378,2022-11-04,Colaborador,Apartamento completo,pendiente
7891833,1906472857,2023-02-04,Colaborador,Apartamento completo,pendiente
7960097,1455393062,2023-03-12,Colaborador,Apartamento completo,pendiente
7382351,1788505692,2022-11-20,Estudiante,Habitación,pendiente
7894550,1182622117,2022-11-11,Colaborador,Apartamento completo,pendiente
7683133,1523980175,2023-01-29,Otra,Apartamento completo,pendiente
7886089,1865576449,2022-11-30,Docente,Habitación,pendiente
7966821,1901149119,2023-02-15,Colaborador,Habitación,pendiente
7965279,1627097852,2022-11-24,Docente,Apartamento completo,pendiente
7968874,1229296510,2022-12-22,Docente,Habitación,pendiente
7676671,1982627480,2023-03-02,Otra,Apartamento completo,pendiente
7117988,1167535837,2022-12-25,Docente,Habitación,pendiente
7966603,1239795105,2023-02-05,Colaborador,Apartamento completo,pendiente
7890956,1066646914,2022-11-19,Estudiante,Apartamento completo,pendiente
7869115,1751949878,2023-02-12,Estudiante,Apartamento completo,pendiente
7935496,1989952192,2022-12-27,Estudiante,Habitación,pendiente
7854345,1445460974,2022-11-06,Colaborador,Apartamento completo,pendiente
7932620,1996476830,2023-02-15,Estudiante,Habitación,pendiente
7939959,1322804566,2022-11-22,Docente,Apartamento completo,pendiente
7947955,1135324490,2023-02-18,Estudiante,Habitación,pendiente
7942380,1526918260,2022-12-17,Estudiante,Apartamento completo,pendiente
7928862,1470870090,2022-12-02,Otra,Apartamento completo,pendiente
6481718,1926881484,2023-03-02,Estudiante,Habitación,pendiente
7104313,1607419406,2022-12-25,Docente,Habitación,pendiente
7943988,1808862466,2022-11-25,Estudiante,Habitación,pendiente
7718722,1142752568,2023-02-19,Otra,Apartamento completo,pendiente
7956228,1589811223,2023-03-05,Otra,Habitación,pendiente
7117988,1880310578,2023-01-17,Estudiante,Habitación,pendiente
7945231,1511173398,2023-02-25,Estudiante,Habitación,pendiente
7702274,1591778608,2022-11-17,Otra,Apartamento completo,pendiente
7022373,1524630658,2022-11-17,Otra,Habitación,pendiente
7958115,1083235140,2022-11-07,Docente,Habitación,pendiente
7947154,1121550537,2023-03-11,Colaborador,Apartamento completo,pendiente
7836858,1100757335,2022-12-02,Estudiante,Habitación,pendiente
7951192,1776382036,2022-11-11,Colaborador,Apartamento completo,pendiente
7802323,1703362570,2023-01-29,Otra,Apartamento completo,pendiente
7233114,1924803083,2023-01-06,Estudiante,Habitación,pendiente
7962780,1765208787,2023-02-03,Colaborador,Apartamento completo,pendiente
7889240,1874419269,2023-01-04,Otra,Habitación,pendiente
7962988,1240500886,2023-01-05,Otra,Habitación,pendiente
7962381,1917666897,2022-11-15,Docente,Habitación,pendiente
7914598,1067851422,2022-11-25,Docente,Apartamento completo,pendiente
7955490,1734267350,2023-02-26,Otra,Apartamento completo,pendiente
10038200,1900041817,2023-01-03,Docente,Habitación,pendiente
7963846,1739774764,2023-03-02,Docente,Apartamento completo,pendiente
7945513,1671675650,2022-12-22,Otra,Habitación,pendiente
7896896,1346766489,2022-12-15,Otra,Apartamento completo,pendiente
7953620,1186217739,2023-02-24,Otra,Apartamento completo,pendiente
7923079,1277406487,2022-12-03,Estudiante,Habitación,pendiente
7900061,1816463146,2022-12-13,Estudiante,Apartamento completo,pendiente
7803573,1538077453,2022-12-01,Docente,Habitación,pendiente
7945231,1069337676,2023-01-24,Estudiante,Apartamento completo,pendiente
6977633,1738926771,2022-11-14,Otra,Habitación,pendiente
7959322,1177294320,2022-11-04,Docente,Habitación,pendiente
7942793,1565223458,2022-11-02,Colaborador,Habitación,pendiente
7955309,1379487052,2023-01-12,Estudiante,Apartamento completo,pendiente
7896896,1021975092,2022-11-15,Otra,Apartamento completo,pendiente
7087985,1716993786,2022-11-05,Colaborador,Habitación,pendiente
3990511,1957943255,2022-11-09,Estudiante,Habitación,pendiente
7919766,1476496231,2022-12-01,Colaborador,Habitación,pendiente
7943197,1344961293,2023-01-11,Otra,Habitación,pendiente
7965439,1099150648,2023-01-29,Docente,Habitación,pendiente
7957308,1860963496,2022-11-20,Otra,Apartamento completo,pendiente
7945112,1504837882,2023-02-11,Otra,Apartamento completo,pendiente
7968874,1285826642,2023-03-01,Otra,Habitación,pendiente
5606374,1075943042,2023-01-02,Docente,Apartamento completo,pendiente
7941556,1050962591,2023-02-04,Otra,Habitación,pendiente
7449455,1938994272,2023-01-15,Docente,Apartamento completo,pendiente
7928862,1578946109,2022-11-30,Otra,Habitación,pendiente
7865025,1637652584,2023-02-05,Colaborador,Habitación,pendiente
7903708,1771792457,2023-01-28,Docente,Habitación,pendiente
7869627,1838550526,2022-11-12,Estudiante,Habitación,pendiente
7921227,1033344936,2023-02-03,Docente,Apartamento completo,pendiente
7959179,1451261723,2022-11-21,Docente,Habitación,pendiente
7972459,1668586232,2022-11-05,Otra,Habitación,pendiente
7938791,1681843241,2022-12-02,Docente,Apartamento completo,pendiente
7956393,1402176287,2023-01-10,Colaborador,Habitación,pendiente
7966204,1130495583,2023-01-06,Estudiante,Apartamento completo,pendiente
7959051,1890109235,2023-02-28,Colaborador,Habitación,pendiente
6067717,1017936627,2022-11-29,Estudiante,Apartamento completo,pendiente
7925518,1822905989,2022-11-28,Docente,Apartamento completo,pendiente
7942357,1503774408,2023-01-18,Colaborador,Habitación,pendiente
7963433,1903739252,2022-11-25,Docente,Habitación,pendiente
7966182,1590561913,2023-02-04,Otra,Apartamento completo,pendiente
7958103,1209064943,2022-11-05,Estudiante,Apartamento completo,pendiente
7022490,1826457902,2022-12-26,Estudiante,Habitación,pendiente
6563762,1891699836,2023-02-08,Otra,Habitación,pendiente
7352557,1365586299,2022-12-13,Colaborador,Apartamento completo,pendiente
7962167,1699033906,2023-02-15,Colaborador,Habitación,pendiente
7365576,1914953946,2022-11-05,Estudiante,Habitación,pendiente
7659798,1583720238,2023-02-07,Docente,Habitación,pendiente
7896799,1160139707,2023-01-26,Colaborador,Apartamento completo,pendiente
7688206,1240387151,2023-02-10,Estudiante,Habitación,pendiente
7963205,1861148587,2022-12-24,Estudiante,Habitación,pendiente
7968874,1288048809,2022-11-15,Colaborador,Habitación,pendiente
7145655,1173856137,2023-03-02,Colaborador,Habitación,pendiente
7865025,1742224286,2022-12-19,Estudiante,Habitación,pendiente
7960328,1786904217,2022-11-19,Otra,Apartamento completo,pendiente
7962566,1259803654,2023-01-01,Colaborador,Habitación,pendiente
7965253,1421535614,2023-03-15,Colaborador,Habitación,pendiente
5210744,1548968617,2022-11-28,Otra,Habitación,pendiente
7941601,1367384051,2022-12-25,Estudiante,Apartamento completo,pendiente
7932876,1818441150,2022-12-16,Colaborador,Apartamento completo,pendiente
7928862,1366333586,2023-01-23,Docente,Apartamento completo,pendiente
7748825,1891481121,2023-01-14,Estudiante,Apartamento completo,pendiente
7945605,1927186394,2022-12-30,Otra,Apartamento completo,pendiente
7940584,1583949542,2023-02-10,Docente,Apartamento completo,pendiente
7932402,1775065515,2023-02-21,Otra,Habitación,pendiente
7954116,1717231620,2022-12-03,Estudiante,Habitación,pendiente
7918785,1705619087,2023-02-15,Estudiante,Apartamento completo,pendiente
6977665,1643494803,2022-12-24,Colaborador,Habitación,pendiente
7969440,1236894838,2023-01-14,Colaborador,Habitación,pendiente
7947154,1069574009,2022-11-09,Estudiante,Apartamento completo,pendiente
7974436,1980056392,2023-03-01,Docente,Habitación,pendiente
7859664,1588759820,2022-11-18,Otra,Apartamento completo,pendiente
7966113,1661223386,2023-01-09,Otra,Habitación,pendiente
7920590,1585752396,2023-01-23,Colaborador,Habitación,pendiente
7962743,1171328891,2022-11-30,Estudiante,Apartamento completo,pendiente
7532276,1818779939,2023-03-08,Colaborador,Apartamento completo,pendiente
7902144,1601780028,2022-11-22,Estudiante,Apartamento completo,pendiente
7884186,1876370513,2023-02-11,Otra,Apartamento completo,pendiente
5606374,1930778032,2023-01-27,Estudiante,Habitación,pendiente
7966603,1660754379,2022-11-05,Colaborador,Habitación,pendiente
7972580,1510818677,2023-01-02,Estudiante,Apartamento completo,pendiente
7938463,1105470582,2022-11-09,Otra,Habitación,pendiente
7863009,1666218546,2022-11-13,Estudiante,Habitación,pendiente
7943867,1222088735,2022-12-26,Otra,Habitación,pendiente
7967450,1869787610,2022-12-05,Colaborador,Habitación,pendiente
7896339,1164573326,2023-02-05,Colaborador,Habitación,pendiente
7648593,1490528688,2023-02-09,Otra,Habitación,pendiente
7341923,1653746293,2023-01-14,Colaborador,Habitación,pendiente
7969791,1367234265,2023-03-11,Docente,Apartamento completo,pendiente
